S1_Temp,S2_Temp,S3_Temp,S4_Temp,S1_Light,S2_Light,S3_Light,S4_Light,S1_Sound,S2_Sound,S3_Sound,S4_Sound,S5_CO2,S5_CO2_Slope,S6_PIR,S7_PIR,Room_Occupancy_Count
26.0,25.88,25.63,26.13,0,0,0,0,0.07,0.04,0.06,0.06,890,-3.11538461538,0,0,0
25.94,26.06,25.81,26.38,15,20,89,54,0.07,0.05,0.06,0.06,750,-3.99230769231,0,0,0
25.56,25.63,25.25,25.81,0,0,0,0,0.07,0.05,0.06,0.06,495,-1.49230769231,0,0,0
25.38,25.38,24.94,25.81,0,0,0,0,0.07,0.05,0.06,0.09,355,0.0,0,0,0
25.44,25.44,25.25,26.0,0,0,0,0,0.07,0.05,0.06,0.09,355,0.0615384615385,0,0,0
25.31,25.38,24.94,25.81,0,0,0,0,0.08,0.05,0.07,0.1,355,0.0,0,0,0
25.06,25.06,24.63,25.44,7,8,39,26,0.08,0.06,0.06,0.06,360,0.0,0,0,0
25.06,25.06,24.56,25.19,1,1,7,5,0.07,0.05,0.05,0.08,345,0.0,0,0,0
25.38,25.38,24.94,25.75,0,0,0,0,0.07,0.05,0.07,0.05,375,0.0,0,0,0
25.44,25.38,25.06,25.88,0,0,0,0,0.08,0.06,0.08,0.11,355,0.0,0,0,0
25.69,28.13,25.13,26.0,156,244,81,63,1.53,0.37,0.18,0.08,645,1.01923076923,1,0,2
25.94,26.13,25.69,26.13,0,0,0,0,0.1,0.05,0.18,0.07,960,-2.64615384615,0,0,0
26.31,26.31,26.0,26.38,148,234,178,10,0.46,0.21,0.59,0.24,1025,2.48461538462,0,1,3
25.38,25.38,25.06,25.56,0,0,0,0,0.08,0.05,0.05,0.09,370,0.0,0,0,0
25.44,25.44,25.38,26.13,6,8,36,26,0.08,0.05,0.06,0.09,350,-0.203846153846,0,0,0
25.31,25.38,24.81,25.69,0,0,0,0,0.06,0.05,0.06,0.06,365,-0.0384615384615,0,0,0
25.19,25.13,24.63,25.25,0,0,0,0,0.08,0.05,0.06,0.08,345,0.0,0,0,0
25.06,25.13,24.69,25.63,10,11,48,34,0.07,0.05,0.06,0.09,355,0.0,0,0,0
26.13,25.75,25.75,26.25,117,26,188,20,2.88,0.32,0.26,0.32,670,1.65,0,1,2
25.38,25.44,25.0,25.81,0,0,0,0,0.08,0.05,0.06,0.09,355,0.0,0,0,0
25.31,25.31,25.19,25.94,17,20,74,53,0.08,0.05,0.07,0.09,355,0.0,0,0,0
25.38,25.38,25.0,25.88,0,0,0,0,0.07,0.05,0.06,0.09,355,0.0,0,0,0
25.13,25.13,24.56,25.31,6,7,35,23,0.08,0.05,0.05,0.06,360,0.0,0,0,0
25.5,25.5,25.06,25.81,0,0,0,0,0.07,0.04,0.05,0.06,390,-0.915384615385,0,0,0
25.31,25.38,24.88,25.69,0,0,0,0,0.07,0.05,0.07,0.06,370,0.0,0,0,0
25.13,25.06,24.63,25.19,6,6,31,21,0.08,0.05,0.05,0.08,345,0.0,0,0,0
25.94,26.81,25.5,26.31,121,25,47,35,0.14,0.1,0.07,0.07,425,0.238461538462,0,0,1
25.25,25.31,24.75,25.63,0,0,0,0,0.07,0.05,0.07,0.1,355,0.0,0,0,0
25.75,25.81,25.44,25.81,0,0,0,0,0.07,0.05,0.05,0.08,725,-1.46923076923,0,0,0
25.06,25.0,24.56,25.0,4,4,22,15,0.08,0.05,0.06,0.1,350,0.0,0,0,0
25.13,25.13,24.5,25.38,2,2,11,7,0.07,0.05,0.05,0.06,360,0.00384615384615,0,0,0
25.06,24.88,24.63,25.5,123,35,57,43,0.21,0.15,0.07,0.06,390,-0.453846153846,1,0,1
26.19,25.75,25.81,26.31,114,24,178,10,0.57,0.54,3.65,0.52,765,1.2,1,1,2
25.06,25.19,24.5,25.44,5,5,27,18,0.06,0.06,0.06,0.06,360,0.0,0,0,0
26.06,27.13,25.44,26.38,161,247,79,58,1.41,1.74,0.37,0.47,610,0.896153846154,1,0,2
25.06,25.06,24.56,25.06,5,5,24,17,0.07,0.05,0.06,0.1,350,0.0,0,0,0
25.63,25.63,25.31,25.69,0,0,0,0,0.07,0.05,0.05,0.09,545,-2.13076923077,0,0,0
25.06,25.06,24.56,25.19,0,0,0,0,0.07,0.05,0.05,0.08,345,0.0,0,0,0
25.81,25.88,25.44,25.94,0,0,0,0,0.07,0.04,0.06,0.06,740,-2.38461538462,0,0,0
25.31,25.31,24.81,25.69,0,0,0,0,0.06,0.05,0.06,0.06,360,0.0,0,0,0
25.31,25.31,25.25,25.94,15,19,69,49,0.08,0.05,0.06,0.09,355,0.0,0,0,0
25.13,25.13,24.56,25.25,1,1,9,5,0.08,0.05,0.07,0.1,350,0.0,0,0,0
25.56,25.56,25.19,25.81,0,0,0,0,0.07,0.05,0.05,0.06,460,-1.01153846154,0,0,0
25.13,25.19,24.56,25.38,0,0,1,1,0.08,0.05,0.05,0.11,350,-0.173076923077,0,0,0
25.38,25.38,24.88,25.75,0,0,0,0,0.07,0.05,0.07,0.06,365,0.0,0,0,0
25.5,25.5,25.06,25.63,0,0,0,0,0.07,0.05,0.05,0.06,380,-0.242307692308,0,0,0
25.44,25.44,25.19,26.0,0,0,0,0,0.08,0.06,0.06,0.1,355,0.215384615385,0,0,0
25.31,25.38,24.88,25.75,0,0,0,0,0.07,0.05,0.06,0.11,355,0.0,0,0,0
25.25,25.25,24.75,25.63,0,0,0,0,0.07,0.05,0.06,0.1,355,0.0,0,0,0
25.25,25.25,24.94,25.88,14,16,65,47,0.12,0.05,0.13,0.1,355,0.0,0,0,0
25.25,25.25,24.81,25.69,0,0,0,0,0.07,0.05,0.06,0.06,365,0.0,0,0,0
25.13,25.13,24.69,25.44,7,7,36,24,0.07,0.05,0.06,0.07,360,-0.0115384615385,0,0,0
25.5,25.31,25.06,25.88,124,38,70,50,0.49,0.23,0.17,0.13,365,0.3,1,0,1
25.63,25.63,25.31,25.75,0,0,0,0,0.07,0.06,0.05,0.09,600,-1.11923076923,0,0,0
25.25,25.25,25.13,25.88,16,20,73,52,0.08,0.07,0.06,0.09,355,0.0,0,0,0
26.06,27.06,26.0,26.38,164,254,276,70,0.3,0.26,0.64,0.08,910,1.66153846154,1,1,3
26.13,25.75,25.56,26.25,118,27,214,24,0.82,0.73,1.88,0.81,615,0.169230769231,1,1,2
25.94,28.25,25.5,26.13,162,247,228,70,0.35,0.3,0.89,1.35,815,7.38076923077,1,1,3
25.38,25.44,25.06,25.88,0,0,0,0,0.08,0.04,0.06,0.1,355,0.05,0,0,0
25.56,25.5,25.19,25.63,0,0,0,0,0.07,0.06,0.06,0.08,425,-1.68846153846,0,0,0
25.31,25.31,24.88,25.69,0,0,0,0,0.08,0.04,0.06,0.09,355,0.0,0,0,0
26.0,27.94,25.81,26.19,164,252,268,70,0.18,0.45,0.06,0.06,865,0.915384615385,0,0,3
25.25,25.31,24.69,25.56,0,0,0,0,0.07,0.05,0.06,0.06,360,0.0,0,0,0
25.88,26.06,25.75,25.94,3,3,18,11,0.12,0.05,0.08,0.09,760,2.93461538462,0,0,3
25.88,26.0,25.75,26.31,14,19,85,53,0.06,0.05,0.06,0.06,695,-2.63461538462,0,0,0
26.19,25.81,25.88,26.31,116,24,178,9,0.11,0.11,0.34,0.1,810,1.81538461538,1,1,2
25.81,26.0,25.56,25.81,0,0,0,0,0.1,0.04,0.04,0.08,775,-2.13461538462,0,0,0
25.44,25.31,25.06,25.88,124,37,70,50,0.09,0.05,0.06,0.07,365,0.219230769231,0,0,1
25.13,25.13,24.56,25.44,6,6,31,21,0.06,0.05,0.05,0.06,360,0.0,0,0,0
25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.06,0.05,0.05,365,0.0,0,0,0
25.06,25.0,24.56,25.0,5,5,24,17,0.08,0.05,0.06,0.1,350,0.0,0,0,0
25.75,26.81,25.5,26.25,111,24,50,36,0.58,0.1,0.08,0.12,430,-1.46923076923,0,0,1
25.38,25.38,25.0,25.81,0,0,0,0,0.07,0.05,0.06,0.1,355,0.0,0,0,0
25.19,25.19,24.88,25.81,13,14,59,42,0.08,0.05,0.06,0.05,360,-0.0153846153846,0,0,0
25.06,25.06,24.63,25.25,7,7,37,24,0.08,0.05,0.06,0.06,360,0.0192307692308,0,0,0
26.06,27.06,26.0,26.31,165,255,277,71,0.1,0.1,0.87,0.09,890,1.26538461538,1,1,3
25.38,25.38,24.94,25.75,0,0,0,0,0.08,0.05,0.06,0.06,375,0.0,0,0,0
25.44,25.44,25.38,26.13,5,5,27,20,0.08,0.05,0.07,0.11,350,-0.157692307692,0,0,0
25.94,26.19,25.81,25.94,142,227,6,7,0.26,0.52,0.17,0.1,835,0.380769230769,0,0,2
26.25,26.19,25.81,26.31,150,235,185,10,0.21,0.27,0.12,0.1,845,2.12692307692,0,1,3
26.0,28.0,25.69,26.19,164,252,225,70,0.61,0.45,3.65,0.87,850,5.81153846154,1,1,3
25.19,25.13,24.81,25.69,11,13,54,38,0.08,0.05,0.07,0.06,360,0.0461538461538,0,0,0
25.31,25.25,24.69,25.56,0,0,0,0,0.07,0.05,0.06,0.06,360,0.0,0,0,0
25.31,25.31,25.19,25.94,18,20,77,55,0.08,0.05,0.06,0.1,355,0.0,0,0,0
25.31,25.0,24.81,25.75,124,36,63,48,0.17,0.1,0.14,0.06,440,0.846153846154,0,0,1
25.75,26.81,25.5,26.19,10,10,50,36,0.07,0.06,0.06,0.06,445,-1.05,0,0,0
25.06,25.0,24.5,25.38,3,3,16,11,0.09,0.05,0.06,0.06,355,0.00384615384615,0,0,0
25.06,25.06,24.56,25.19,0,0,1,0,0.08,0.04,0.05,0.09,345,0.0,0,0,0
26.25,26.56,26.0,26.38,150,236,180,10,0.45,0.28,1.2,0.32,1085,2.52307692308,1,1,3
25.44,25.44,25.13,26.0,0,0,0,0,0.07,0.04,0.06,0.1,355,0.142307692308,0,0,0
25.06,25.06,24.56,25.19,2,2,11,7,0.08,0.05,0.06,0.08,345,0.0,0,0,0
25.63,25.63,25.25,25.81,0,0,0,0,0.07,0.05,0.06,0.06,550,-1.99230769231,0,0,0
25.38,25.38,24.81,25.75,0,0,0,0,0.06,0.05,0.05,0.07,365,0.0,0,0,0
26.13,25.81,25.69,26.38,119,24,192,14,0.45,0.11,1.34,0.25,640,2.31923076923,1,0,2
25.13,25.13,24.5,25.38,0,0,0,0,0.08,0.04,0.06,0.06,355,-0.0576923076923,0,0,0
25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.06,0.07,0.06,360,-0.0923076923077,0,0,0
26.31,27.94,26.06,26.44,151,239,182,11,0.83,0.53,1.43,0.63,1220,-0.519230769231,1,0,3
25.31,25.31,24.88,25.75,0,0,0,0,0.08,0.05,0.06,0.11,355,0.0,0,0,0
25.31,25.31,24.88,25.75,0,0,0,0,0.07,0.06,0.06,0.1,355,0.0,0,0,0
25.13,25.13,24.75,25.75,10,11,49,34,0.08,0.04,0.07,0.09,355,0.0,0,0,0
25.19,25.25,24.75,25.63,0,0,0,0,0.07,0.05,0.06,0.06,365,-0.0307692307692,0,0,0
25.13,25.06,24.56,25.19,0,0,0,0,0.08,0.04,0.05,0.08,345,0.0,0,0,0
26.31,27.94,26.0,26.44,150,239,180,10,2.77,1.47,2.44,0.48,1205,0.257692307692,1,1,3
25.38,25.38,25.0,25.5,0,0,0,0,0.08,0.04,0.05,0.09,365,-0.126923076923,0,0,0
25.44,25.44,25.0,25.56,0,0,0,0,0.07,0.05,0.05,0.06,370,-0.153846153846,0,0,0
25.94,26.06,25.75,26.38,14,17,80,49,0.08,0.06,0.08,0.07,715,-2.62692307692,0,0,0
25.06,25.06,24.63,25.25,6,7,35,23,0.08,0.05,0.06,0.06,360,0.0,0,0,0
26.19,25.81,25.75,26.31,116,22,186,10,0.41,0.51,1.85,0.51,735,2.65384615385,0,0,2
25.88,26.94,25.56,26.31,14,15,70,51,0.08,0.07,0.09,0.06,580,-2.91153846154,0,0,0
26.25,26.25,25.94,26.31,114,19,179,7,0.1,0.05,0.1,0.07,1035,-0.242307692308,1,0,2
25.31,25.31,24.88,25.69,0,0,0,0,0.07,0.04,0.07,0.06,370,0.0,0,0,0
26.0,26.0,25.44,26.25,161,252,82,61,0.92,1.43,0.25,0.47,560,5.13846153846,0,1,2
25.13,25.13,24.63,25.44,7,7,35,23,0.06,0.05,0.06,0.06,360,-0.0192307692308,0,0,0
25.5,25.5,25.19,25.63,0,0,0,0,0.08,0.06,0.06,0.09,415,-1.02692307692,0,0,0
25.38,25.38,25.0,25.81,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0,0,0,0
25.44,25.44,25.13,25.63,0,0,0,0,0.07,0.04,0.06,0.08,380,-0.261538461538,0,0,0
25.38,25.25,25.0,25.81,123,36,66,48,0.64,0.2,0.18,0.1,360,0.0576923076923,0,1,1
26.25,25.88,25.88,26.38,149,237,179,11,0.34,1.95,0.96,0.33,835,0.938461538462,1,1,3
26.31,27.94,26.06,26.44,150,239,182,11,1.84,0.16,0.45,0.13,1215,0.361538461538,1,1,3
25.81,25.63,25.25,26.13,159,249,80,60,1.05,3.44,0.5,0.44,390,0.373076923077,1,1,2
25.0,25.06,24.44,25.38,0,0,3,2,0.08,0.05,0.06,0.07,355,-0.00384615384615,0,0,0
25.19,25.19,24.63,25.44,0,0,0,0,0.08,0.05,0.06,0.1,355,-0.0576923076923,0,0,0
26.0,27.38,25.94,26.25,165,254,275,70,1.22,3.44,3.11,0.14,870,1.04230769231,1,1,2
25.81,26.19,25.75,25.88,4,5,33,15,0.37,0.44,0.74,0.21,685,3.89230769231,0,1,3
25.88,26.0,25.63,25.88,0,0,0,0,0.07,0.05,0.05,0.08,795,-1.8,0,0,0
25.38,25.38,25.0,25.88,0,0,0,0,0.07,0.05,0.07,0.1,355,0.0,0,0,0
25.13,25.13,24.56,25.44,0,0,0,0,0.07,0.05,0.06,0.07,360,0.0961538461538,0,0,0
26.31,27.94,26.06,26.38,150,239,182,11,0.63,0.76,2.55,0.57,1220,1.21538461538,0,1,3
25.38,25.31,25.25,25.94,16,20,71,52,0.08,0.04,0.06,0.1,355,0.0,0,0,0
26.0,26.25,25.75,26.19,0,0,0,0,0.08,0.06,0.06,0.06,1020,-4.54230769231,0,0,0
25.31,25.38,24.88,25.75,0,0,0,0,0.07,0.05,0.05,0.1,355,0.0,0,0,0
25.19,25.13,24.88,25.75,13,14,58,40,0.08,0.05,0.06,0.1,355,0.0,0,0,0
26.31,26.38,26.0,26.38,148,235,179,10,0.1,0.05,0.07,0.06,1000,3.01153846154,0,0,3
25.13,25.13,24.63,25.25,0,0,0,0,0.07,0.05,0.05,0.08,345,0.0,0,0,0
26.06,27.25,25.94,26.25,165,257,279,72,3.63,1.66,3.65,0.54,890,-0.534615384615,1,1,2
25.94,25.88,25.63,26.06,0,0,0,0,0.06,0.04,0.07,0.06,870,-2.68076923077,0,0,0
25.06,25.06,24.56,25.06,4,4,20,14,0.07,0.05,0.06,0.09,350,0.0,0,0,0
25.31,25.31,24.88,25.69,0,0,0,0,0.08,0.04,0.06,0.09,355,0.0,0,0,0
26.25,26.31,25.88,26.31,149,234,185,10,0.2,0.36,0.63,0.09,985,2.0,0,0,3
25.19,25.13,24.69,25.25,0,0,0,0,0.08,0.04,0.06,0.09,345,0.0,0,0,0
25.13,25.13,24.56,25.38,6,7,35,23,0.06,0.05,0.06,0.07,360,0.0,0,0,0
25.63,25.63,25.19,25.88,0,0,0,0,0.07,0.04,0.06,0.06,505,-2.06153846154,0,0,0
25.5,25.5,25.06,25.63,0,0,0,0,0.07,0.05,0.07,0.06,390,-0.453846153846,0,0,0
25.13,25.13,24.56,25.19,0,0,0,0,0.08,0.05,0.06,0.08,345,0.0,0,0,0
25.19,25.19,24.69,25.56,0,0,0,0,0.08,0.06,0.06,0.05,360,0.0,0,0,0
25.31,25.25,24.81,25.69,0,0,0,0,0.06,0.05,0.06,0.06,365,-0.0923076923077,0,0,0
25.44,25.5,25.13,25.94,0,0,0,0,0.08,0.05,0.06,0.1,355,-0.0192307692308,0,0,0
25.94,25.94,25.44,26.25,162,253,85,63,2.68,2.08,0.21,0.15,515,0.0153846153846,1,1,2
25.44,25.44,25.13,26.0,0,0,0,0,0.09,0.06,0.06,0.1,355,0.134615384615,0,0,0
25.44,25.44,25.06,25.56,0,0,0,0,0.07,0.05,0.05,0.08,380,0.0,0,0,0
25.88,25.81,25.5,26.0,0,0,0,0,0.08,0.05,0.06,0.07,830,-1.33076923077,0,0,0
25.94,26.19,25.88,25.94,146,230,169,18,0.62,0.61,3.11,0.38,840,0.957692307692,1,1,2
25.38,25.44,24.94,25.75,0,0,0,0,0.07,0.05,0.06,0.06,365,0.0,0,0,0
25.38,25.38,25.25,26.06,19,23,81,59,0.08,0.06,0.06,0.11,355,0.0,0,0,0
25.63,25.63,25.31,25.69,0,0,0,0,0.07,0.05,0.05,0.08,585,-1.59230769231,0,0,0
25.5,25.44,25.13,26.0,0,0,0,0,0.08,0.05,0.06,0.1,355,-0.0576923076923,0,0,0
25.13,25.13,24.63,25.25,0,0,0,0,0.07,0.05,0.05,0.08,345,0.0,0,0,0
26.25,26.31,26.0,26.44,149,234,178,10,0.97,0.14,0.35,0.21,1055,2.88076923077,0,1,3
25.25,25.25,24.75,25.56,0,0,0,0,0.07,0.05,0.06,0.05,365,-0.0153846153846,0,0,0
26.31,26.81,26.0,26.38,0,0,0,0,0.07,0.05,0.06,0.05,1210,-0.723076923077,0,0,0
25.25,25.0,24.81,25.69,123,36,60,45,0.48,0.15,0.18,0.11,440,0.719230769231,1,0,1
25.19,25.19,24.75,25.25,0,0,0,0,0.07,0.04,0.05,0.08,345,0.0,0,0,0
25.81,26.88,25.56,26.25,12,12,62,45,0.07,0.07,0.06,0.06,495,-1.68076923077,0,0,0
25.38,25.38,25.0,25.44,0,0,0,0,0.08,0.04,0.06,0.08,360,0.0,0,0,0
25.25,25.25,24.88,25.38,0,0,0,0,0.08,0.04,0.05,0.08,345,0.0,0,0,0
25.88,26.06,25.75,25.88,114,185,151,24,0.74,0.37,0.24,0.11,765,1.74230769231,1,1,3
25.44,25.44,25.0,25.81,0,0,0,0,0.06,0.05,0.06,0.06,380,-0.242307692308,0,0,0
25.5,25.31,25.13,25.88,123,37,66,48,0.71,0.25,0.24,0.17,370,0.288461538462,1,0,1
25.31,25.38,24.81,25.69,0,0,0,0,0.06,0.05,0.05,0.07,360,0.0269230769231,0,0,0
25.19,25.19,24.75,25.25,0,0,0,0,0.07,0.05,0.05,0.08,345,0.0,0,0,0
25.38,25.38,25.0,25.88,0,0,0,0,0.07,0.05,0.06,0.1,355,0.0,0,0,0
25.25,25.25,25.13,25.88,17,20,73,52,0.07,0.06,0.06,0.09,355,0.0,0,0,0
25.88,26.06,25.75,25.94,2,3,12,10,0.75,0.47,0.33,0.21,760,1.81923076923,1,1,3
25.19,25.25,25.0,25.81,17,20,73,51,0.14,0.13,0.19,0.14,355,0.0,0,0,0
25.44,25.44,25.44,26.19,10,13,54,40,0.09,0.05,0.07,0.1,355,0.0,0,0,0
25.06,25.06,24.63,25.19,5,6,30,20,0.07,0.05,0.07,0.1,350,0.0,0,0,0
25.31,25.25,25.13,25.88,17,20,73,53,0.08,0.04,0.06,0.11,355,0.0,0,0,0
25.31,25.38,24.81,25.69,0,0,0,0,0.07,0.05,0.06,0.06,360,-0.0807692307692,0,0,0
26.31,26.63,26.0,26.38,150,236,181,10,0.71,0.09,0.23,0.07,1155,3.06538461538,0,1,3
25.44,25.44,24.94,25.5,0,0,0,0,0.06,0.04,0.06,0.06,375,0.0,0,0,0
25.13,25.06,24.56,25.19,0,0,0,0,0.09,0.04,0.06,0.08,345,0.0,0,0,0
25.06,25.06,24.56,25.25,6,6,34,22,0.08,0.05,0.07,0.06,360,0.0,0,0,0
25.94,26.13,25.88,25.94,146,230,174,21,0.08,0.33,0.08,0.09,800,1.56923076923,0,0,2
25.5,25.69,25.38,25.69,10,12,56,36,0.08,0.05,0.08,0.08,370,0.507692307692,0,0,3
25.44,25.44,25.13,26.0,0,0,0,0,0.07,0.06,0.06,0.1,355,0.0346153846154,0,0,0
25.25,25.31,24.75,25.56,0,0,0,0,0.07,0.05,0.06,0.1,355,0.0,0,0,0
25.38,25.44,25.38,26.13,17,21,79,57,0.08,0.05,0.06,0.1,355,0.0,0,0,0
25.19,25.19,24.69,25.25,0,0,0,0,0.07,0.05,0.05,0.09,345,0.0,0,0,0
25.19,25.19,24.69,25.25,0,0,0,0,0.07,0.05,0.05,0.08,345,0.0,0,0,0
25.25,25.31,24.81,25.31,0,0,0,0,0.07,0.05,0.06,0.08,345,0.0,0,0,0
25.25,25.31,24.88,25.31,0,0,0,0,0.07,0.05,0.07,0.09,345,0.0,0,0,0
25.06,25.06,24.5,25.38,5,5,29,20,0.07,0.05,0.06,0.06,360,0.0,0,0,0
25.19,25.25,24.69,25.56,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0,0,0,0
25.19,25.19,24.88,25.81,13,14,59,42,0.09,0.05,0.06,0.06,360,-0.0307692307692,0,0,0
25.88,26.0,25.56,26.06,0,0,0,0,0.07,0.04,0.06,0.06,850,-3.34615384615,0,0,0
25.88,25.75,25.44,26.06,0,0,0,0,0.06,0.04,0.06,0.07,750,-2.25384615385,0,0,0
25.25,25.19,25.0,25.88,15,18,67,46,0.08,0.06,0.08,0.09,355,0.0,0,0,0
25.38,25.38,24.94,25.69,0,0,0,0,0.06,0.05,0.07,0.07,375,-0.0307692307692,0,0,0
26.06,27.25,25.94,26.31,164,254,276,71,0.19,0.16,0.77,0.06,875,1.1,0,1,3
25.13,25.13,24.56,25.25,0,0,0,0,0.08,0.05,0.06,0.06,360,0.0,0,0,0
25.38,25.38,25.0,25.5,0,0,0,0,0.07,0.05,0.06,0.09,365,0.0,0,0,0
25.13,25.13,24.56,25.19,0,0,0,0,0.07,0.05,0.05,0.08,345,0.0,0,0,0
25.31,25.38,25.0,25.5,0,0,0,0,0.07,0.05,0.05,0.08,360,-0.103846153846,0,0,0
25.19,25.19,24.69,25.31,0,0,0,0,0.08,0.05,0.06,0.08,345,0.0,0,0,0
25.38,25.44,25.06,25.5,0,0,0,0,0.07,0.05,0.05,0.09,365,-0.0884615384615,0,0,0
25.06,25.06,24.63,25.38,7,7,36,24,0.08,0.05,0.06,0.06,360,0.0384615384615,0,0,0
25.19,25.19,24.63,25.5,0,0,0,0,0.07,0.04,0.07,0.07,355,-0.0884615384615,0,0,0
25.25,25.19,25.0,25.81,17,20,74,53,0.08,0.05,0.06,0.11,355,0.0,0,0,0
25.69,28.13,25.13,25.94,156,244,77,59,0.73,0.79,0.28,0.19,630,1.9,0,1,2
25.31,25.31,24.81,25.75,0,0,0,0,0.08,0.04,0.06,0.07,370,0.0,0,0,0
25.25,25.31,25.13,25.88,16,19,71,51,0.07,0.05,0.06,0.11,355,0.0,0,0,0
25.88,26.06,25.75,25.94,3,3,13,11,0.11,0.05,0.16,0.11,755,2.80384615385,1,1,3
25.19,25.25,24.63,25.44,0,0,0,0,0.08,0.05,0.06,0.09,355,0.0,0,0,0
25.13,25.06,24.56,25.19,0,0,0,0,0.08,0.05,0.05,0.1,345,0.0,0,0,0
25.06,25.06,24.5,25.19,0,0,5,3,0.08,0.05,0.06,0.09,345,0.0,0,0,0
26.06,26.81,25.5,26.31,117,21,25,18,0.1,0.2,0.06,0.07,530,1.20384615385,1,0,1
25.06,25.06,24.69,25.63,10,10,47,33,0.08,0.05,0.06,0.09,355,0.0,0,0,0
25.94,26.19,25.81,25.94,147,232,175,21,0.11,0.64,0.07,0.08,800,0.826923076923,1,1,2
25.0,25.06,24.56,25.25,7,7,35,24,0.07,0.05,0.08,0.07,360,-0.0384615384615,0,0,0
25.44,25.44,25.44,26.13,10,11,49,35,0.07,0.06,0.06,0.1,355,0.0,0,0,0
25.69,26.38,25.56,25.75,8,8,33,29,0.09,0.08,0.09,0.09,435,2.5,0,1,3
25.06,25.06,24.56,25.13,2,2,12,7,0.08,0.05,0.06,0.1,350,0.0,0,0,0
25.31,25.31,25.19,25.94,17,20,74,53,0.08,0.05,0.06,0.11,355,0.0,0,0,0
25.5,25.44,25.06,25.56,0,0,0,0,0.07,0.05,0.06,0.09,380,-0.276923076923,0,0,0
25.38,25.38,24.94,25.81,0,0,0,0,0.08,0.05,0.06,0.11,355,0.0,0,0,0
26.19,25.81,25.69,26.31,118,23,188,11,1.25,0.1,0.08,0.23,725,2.47307692308,0,0,2
25.44,25.44,25.06,25.94,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0,0,0,0
25.31,25.31,24.75,25.63,0,0,0,0,0.06,0.05,0.06,0.06,360,-0.05,0,0,0
25.94,26.81,25.5,26.25,119,24,42,31,0.23,0.23,0.06,0.13,435,0.846153846154,0,0,1
25.31,25.31,24.81,25.81,0,0,0,0,0.07,0.05,0.06,0.06,370,0.0,0,0,0
25.38,25.38,24.88,25.75,0,0,0,0,0.06,0.05,0.06,0.06,365,0.0,0,0,0
25.94,27.0,25.5,26.31,14,14,69,50,0.07,0.07,0.06,0.07,620,0.142307692308,0,0,0
25.38,25.38,24.88,25.75,0,0,0,0,0.07,0.06,0.07,0.06,365,0.0,0,0,0
25.25,25.25,25.13,25.88,16,19,70,50,0.08,0.06,0.06,0.1,355,0.0,0,0,0
25.31,25.31,24.81,25.63,0,0,0,0,0.07,0.05,0.06,0.1,355,0.0,0,0,0
25.06,25.06,24.56,25.0,5,5,24,17,0.08,0.06,0.07,0.1,350,0.0,0,0,0
26.06,25.94,25.69,26.13,0,0,0,0,0.07,0.05,0.06,0.06,970,-2.14230769231,0,0,0
25.31,25.31,24.88,25.75,0,0,0,0,0.07,0.05,0.06,0.1,355,0.0,0,0,0
26.19,26.06,25.81,26.31,150,237,186,11,0.44,0.19,0.06,0.06,790,1.50384615385,0,0,3
25.69,25.75,25.38,25.94,0,0,0,0,0.07,0.05,0.06,0.06,655,-2.44230769231,0,0,0
25.19,25.13,24.81,25.75,11,13,53,37,0.08,0.04,0.07,0.1,355,0.0,0,0,0
25.31,25.31,24.88,25.69,0,0,0,0,0.07,0.05,0.06,0.1,355,0.0,0,0,0
25.63,25.38,25.19,26.0,124,39,71,52,0.08,0.05,0.06,0.06,375,0.242307692308,0,0,1
25.31,25.31,24.88,25.75,0,0,0,0,0.07,0.05,0.06,0.06,370,-0.111538461538,0,0,0
25.94,26.13,25.81,25.94,147,233,176,23,0.23,0.37,1.55,0.29,810,1.58076923077,1,1,2
25.25,25.31,25.13,25.88,17,20,74,53,0.08,0.06,0.06,0.1,355,0.0,0,0,0
25.38,25.38,25.06,25.88,0,0,0,0,0.09,0.05,0.06,0.09,355,0.0807692307692,0,0,0
25.44,25.44,25.31,26.13,1,1,7,5,0.07,0.06,0.06,0.1,350,0.0,0,0,0
25.44,25.44,25.38,26.06,17,20,77,55,0.08,0.05,0.07,0.09,355,0.0,0,0,0
25.94,26.19,25.69,25.94,0,0,0,0,0.08,0.05,0.06,0.09,835,0.134615384615,0,0,0
25.38,25.38,24.94,25.81,0,0,0,0,0.08,0.06,0.06,0.1,355,0.0,0,0,0
25.44,25.44,25.38,26.13,2,3,14,10,0.07,0.04,0.07,0.11,350,-0.0230769230769,0,0,0
25.13,25.06,24.56,25.13,5,5,26,18,0.08,0.04,0.06,0.09,345,0.0,0,0,0
25.75,25.81,25.5,25.81,0,0,0,0,0.07,0.04,0.06,0.1,730,-1.56923076923,0,0,0
25.19,25.19,24.75,25.25,0,0,0,0,0.08,0.05,0.06,0.09,345,0.0,0,0,0
26.13,25.75,25.75,26.25,117,26,188,20,0.09,0.06,0.49,0.06,655,1.14230769231,1,0,2
25.81,26.88,25.5,26.31,11,12,58,42,0.07,0.36,0.17,0.07,515,-0.980769230769,1,0,0
